submitted_item	validated_id	current_symbol
Pka-R2	FBgn0022382	Pka-R2
Pkc53E	FBgn0003091	Pkc53E
Sema-1b	FBgn0016059	Sema1b
GstD4	FBgn0010040	GstD4
plexA	FBgn0025741	PlexA
plexB	FBgn0025740	PlexB
Plip	FBgn0039111	PTPMT1
Pli	FBgn0025574	Pli
pll	FBgn0010441	pll
plu	FBgn0003114	plu
CG7556	FBgn0030990	CG7556
Pmi	FBgn0044419	Pmi
Pmm45A	FBgn0033377	Pgm2a
Pms2	FBgn0011660	Pms2
Src64B	FBgn0262733	Src64B
png	FBgn0000826	png
png	FBgn0003118	pnt
pn	FBgn0003116	pn
pn	FBal0050275	pn[unspecified]
pnut	FBgn0013726	pnut
Ubc-E2H	FBgn0029996	UbcE2H
CG9636	FBgn0037556	CG9636
poe	FBgn0011230	poe
Pof	FBgn0035047	Pof
Tis11	FBgn0011837	Tis11
polo	FBgn0003124	polo
pol	FBgn0005561	sv
pol	FBal0015991	sv[spa-pol]
pol	FBgn0005561	sv
pol	FBal0015991	sv[spa-pol]
lok	FBgn0019686	lok
poly	FBgn0086371	poly
Pomp	FBgn0032884	Pomp
pont	FBgn0040078	pont
Pop2	FBgn0036239	Pop2
porin	FBgn0004363	porin
POSH	FBgn0040294	POSH
Pp1-87B	FBgn0004103	Pp1-87B
Pp1-87B	FBgn0004103	Pp1-87B
Pp1alpha-96A	FBgn0003134	Pp1alpha-96A
Pp2A-29B	FBgn0260439	Pp2A-29B
PP2A-B	FBgn0042693	wrd
PP2A-B	FBgn0042693	wrd
Pp2B-14D	FBgn0011826	Pp2B-14D
Pp2C1	FBgn0022768	Pp2C1
mod(mdg4)	FBgn0002781	mod(mdg4)
ppan	FBgn0010770	ppan
CG16742	FBgn0034529	FAM21
ppk23	FBgn0030844	ppk23
ppl	FBgn0027945	ppl
ppl	FBgn0003137	Ppn
Ppn	FBgn0003137	Ppn
Hip	FBgn0029676	HIP-R
Hip	FBgn0035829	HP4
PPP4R2r	FBgn0030208	PPP4R2r
pps	FBgn0082831	pps
Ppt1	FBgn0030057	Ppt1
Ppt2	FBgn0032358	Ppt2
PpV	FBgn0003139	PpV
PR2	FBgn0263998	Ack-like
Prat	FBgn0004901	Prat
Prat	FBgn0004901	Prat
primo-1	FBgn0040077	primo-1
PRL-1	FBgn0024734	PRL-1
PRL-1	FBtp0084845	P{UAS-PRL-1.P}
Prm	FBgn0003149	Prm
prod	FBgn0014269	prod
prod	FBgn0022724	Taf8
prod	FBal0035087	prod[k08810]
CG30085	FBgn0050085	Rif1
Pros26.4	FBgn0015282	Rpt2
Pros26	FBgn0002284	Prosbeta6
Pros28.1	FBgn0004066	Prosalpha4
Pros29	FBgn0261394	Prosalpha3
Pros35	FBgn0250843	Prosalpha6
Pros45	FBgn0020369	Rpt6
Pros45	FBgn0020369	Rpt6
Pros54	FBgn0015283	Rpn10
Prosalpha6	FBgn0250843	Prosalpha6
Prosalpha6	FBgn0263121	Prosalpha1
Prosalpha6	FBgn0050382	CG30382
Prosalpha7	FBgn0023175	Prosalpha7
His2Av	FBgn0001197	His2Av
Prosbeta2	FBgn0023174	Prosbeta2
Prosbeta3	FBgn0026380	Prosbeta3
Prosbeta4	FBgn0032596	Prosbeta4
Prosbeta4	FBgn0250746	Prosbeta7
Prosbeta5	FBgn0029134	Prosbeta5
ProsMA5	FBgn0016697	Prosalpha5
Prp18	FBgn0027784	Prp18
prp8	FBgn0033688	Prp8
pr-set7	FBgn0011474	PR-Set7
pr	FBgn0003141	pr
pr	FBgn0003145	prd
pr	FBgn0051481	pb
pr	FBal0039818	pr[unspecified]
Prx2540-1	FBgn0033520	Prx2540-1
Prx2540-2	FBgn0033518	Prx2540-2
Prx5037	FBgn0038519	Prx3
Prx6005	FBgn0031479	Prx6005
Psa	FBgn0261243	Psa
Psf1	FBgn0035194	Psf1
CG6966	FBgn0038286	CG6966
psidin	FBgn0243511	psidin
Psi	FBgn0014870	Psi
Psn	FBgn0284421	Psn
psq	FBgn0263102	psq
PSR	FBgn0038948	PSR
CG10336	FBgn0032698	CG10336
Cortactin	FBgn0025865	Cortactin
pst	FBgn0035770	pst
Ptp10D	FBgn0004370	Ptp10D
Ptp61F	FBgn0267487	Ptp61F
Ptp69D	FBgn0014007	Ptp69D
Ptp99A	FBgn0004369	Ptp99A
Ptpa	FBgn0016698	Ptpa
CG34125	FBgn0083961	CG34125
pUf68	FBgn0028577	hfp
CG17271	FBgn0038829	CG17271
CG2794	FBgn0031265	CG2794
Pus10	unknown ID	-
px	FBgn0003175	px
px	FBgn0004101	bs
px	FBal0014102	px[1]
px	FBgn0003175	px
px	FBgn0004101	bs
px	FBal0014102	px[1]
pxt	FBgn0261987	Pxt
pygo	FBgn0043900	pygo
PyK	FBgn0267385	PyK
pzg	FBgn0259785	pzg
qkr54B	FBgn0022987	qkr54B
qkr58E-1	FBgn0022986	qkr58E-1
qkr58E-2	FBgn0022985	qkr58E-2
qkr58E-3	FBgn0022984	qkr58E-3
Qm	FBgn0024733	RpL10
Qm	FBgn0019662	qm
qm	FBgn0019662	qm
qm	FBgn0024733	RpL10
qua	FBgn0003187	qua
r2d2	FBgn0031951	r2d2
Rab10	FBgn0015789	Rab10
Rab11	FBgn0015790	Rab11
Rab14	FBgn0015791	Rab14
Rab1	FBgn0285937	Rab1
Rab21	FBgn0039966	Rab21
Rab23	FBgn0037364	Rab23
Rab2	FBgn0014009	Rab2
Rab35	FBgn0031090	Rab35
CG3335	FBgn0036018	CG3335
CG7670	FBgn0038608	WRNexo
rab3-GAP	FBgn0027505	Rab3-GAP
Rab4	FBgn0016701	Rab4
Rab5	FBgn0014010	Rab5
Rab6	FBgn0015797	Rab6
Rab7	FBgn0015795	Rab7
Rab8	FBgn0262518	Rab8
Tsp42Ef	FBgn0033127	Tsp42Ef
Rab-RP4	FBgn0015794	Rab18
RabX6	FBgn0035155	RabX6
Rac1	FBgn0010333	Rac1
Rac1	FBgn0014011	Rac2
Rac1	FBgn0010333	Rac1
Rac1	FBgn0014011	Rac2
Rac2	FBgn0014011	Rac2
Rac2	FBal0135831	Rac2[Delta]
Rack1	FBgn0020618	Rack1
Rad17	FBgn0025808	Rad17
Rad1	FBgn0026778	Rad1
Rad21	FBgn0260987	vtd
Rad23	FBgn0026777	Rad23
rad50	FBgn0034728	rad50
Rad51D	FBgn0033389	Rad51D
Rad51D	FBgn0030931	Xrcc2
Rad9	FBgn0025807	Rad9
rad	FBgn0265597	rad
rad	FBgn0040080	pins
rad	FBal0014391	rad[1]
Rae1	FBgn0034646	Rae1
Rala	FBgn0015286	Rala
Ranbp11	FBgn0284254	Impbeta11
Ranbp16	FBgn0053180	Ranbp16
Ranbp21	FBgn0031051	Ranbp21
Ranbp9	FBgn0037894	Ranbp9
RanBPM	FBgn0262114	RanBPM
RanGap	FBgn0003346	RanGAP
ran	FBgn0020255	Ran
Surf1	FBgn0029117	Surf1
Chro	FBgn0044324	Chro
Rapgap1	FBgn0264895	RapGAP1
raps	FBgn0040080	pins
Tl	FBgn0262473	Tl
Ras85D	FBgn0003205	Ras85D
CG42396	FBgn0259745	wech
ras	FBgn0003204	ras
ras	FBgn0003206	Ras64B
ras	FBgn0003205	Ras85D
ras	FBal0178241	ras[unspecified]
Rb97D	FBgn0004903	Rb97D
Rbf	FBgn0015799	Rbf
Rbm13	FBgn0030067	Rbm13
Rbp1-like	FBgn0030479	Rbp1-like
Rbp1	FBgn0260944	Rbp1
Rbp2	FBgn0262734	eIF4H1
Rbsn	FBgn0261064	Rbsn-5
rb	FBgn0003210	rb
rb	FBgn0015799	Rbf
rb	FBal0178229	rb[unspecified]
Rca1	FBgn0017551	Rca1
rdgBbeta	FBgn0027872	rdgBbeta
rdgB	FBgn0003218	rdgB
rdx	FBgn0264493	rdx
RecQ4	FBgn0040290	RecQ4
RecQ5	FBgn0027375	RecQ5
rec	FBgn0003227	rec
CG12065	FBgn0030052	CG12065
REG	FBgn0029133	REG
regucalcin	FBgn0030362	regucalcin
Rel	FBgn0014018	Rel
Rep1	FBgn0024732	Drep1
Rep2	FBgn0028408	Drep2
Rep4	FBgn0028406	Drep4
Rep	FBgn0026378	Rep
rept	FBgn0040075	rept
retm	FBgn0031814	retm
Ret	FBgn0011829	Ret
Rev1	FBgn0035150	Rev1
Rfabg	FBgn0087002	apolpp
RfC38	FBgn0028700	RfC38
RfC3	FBgn0032244	RfC3
RfC40	FBgn0260985	RfC4
RFeSP	FBgn0021906	RFeSP
Rga	FBgn0017550	Rga
rg	FBgn0266098	rg
rg	FBgn0266098	rg
rhea	FBgn0260442	rhea
rhea	FBgn0035909	ergic53
Rheb	FBgn0041191	Rheb
Rho1	FBgn0014020	Rho1
Rho1	FBgn0004635	rho
rho-7	FBgn0033672	rho-7
RhoBTB	FBgn0036980	RhoBTB
TotC	FBgn0044812	TotC
CG11753	FBgn0037603	CG11753
cnn	FBgn0013765	cnn
RhoGAP5A	FBgn0029778	RhoGAP5A
RhoGAP68F	FBgn0036257	RhoGAP68F
RhoGAP71E	FBgn0036518	RhoGAP71E
ps	FBgn0261552	ps
RhoGAP93B	FBgn0038853	RhoGAP93B
CtBP	FBgn0020496	CtBP
RhoGDI	FBgn0036921	RhoGDI
RhoGEF2	FBgn0023172	RhoGEF2
RhoGEF4	FBgn0035761	RhoGEF4
ric8a	FBgn0028292	ric8a
rictor	FBgn0031006	rictor
rig	FBgn0250850	rig
rig	FBgn0066329	rigel
rin	FBgn0015778	rin
Ripalpha	FBgn0032189	Ripalpha
Rlc1	FBgn0014023	mRpL47
Rlip	FBgn0026056	Rlip
RhoGAP1A	FBgn0025836	RhoGAP1A
r-l	FBgn0003257	r-l
RluA-2	FBgn0032256	RluA-2
Lig4	FBgn0030506	DNAlig4
Rme-8	FBgn0015477	Rme-8
CG12177	FBgn0030510	CG12177
rnh1	FBgn0023171	rnh1
Rnp4F	FBgn0014024	Rnp4F
Taf7	FBgn0024909	Taf7
tlk	FBgn0283657	Tlk
robl	FBgn0024196	robl
Roc1a	FBgn0025638	Roc1a
pgant5	FBgn0031681	Pgant5
rod	FBgn0003268	rod
Roe1	FBgn0014877	Roe1
rogdi	FBgn0036697	rogdi
rogdi	FBal0146842	rogdi[1]
rok	FBgn0026181	Rok
Rop	FBgn0004574	Rop
rost	FBgn0011705	rost
rost	FBgn0024189	sns
Aps	FBgn0036111	Aps
RPA2	FBgn0032906	RPA2
RPA2	FBgn0002593	RpLP1
RpA-70	FBgn0010173	RpA-70
Rpb10	FBgn0039218	Rpb10
Rpb11	FBgn0032634	Rpb11
Rpb4	FBgn0263757	Rpb4
Rpb5	FBgn0033571	Rpb5
Rpb7	FBgn0051155	Rpb7
Rpb8	FBgn0037121	Rpb8
Rpd3	FBgn0015805	HDAC1
RpI12	FBgn0038903	RpI12
RpI135	FBgn0003278	RpI135
RpI1	FBgn0019938	RpI1
RpII140	FBgn0262955	RpII140
RpII15	FBgn0004855	RpII15
RpII215	FBgn0003277	RpII215
RpII215	FBgn0004855	RpII15
RpII33	FBgn0026373	RpII33
RpIII128	FBgn0004463	RpIII128
rpk	FBgn0022981	rpk
RpL10Ab	FBgn0036213	RpL10Ab
RpL11	FBgn0013325	RpL11
RpL11	FBgn0010408	RpS9
RpL12	FBgn0034968	RpL12
RpL13A	FBgn0037351	RpL13A
RpL13	FBgn0011272	RpL13
RpL14	FBgn0017579	RpL14
RpL15	FBgn0028697	RpL15
CG15715	FBgn0036538	CG15715
RpL18A	FBgn0010409	RpL18A
RpL18	FBgn0035753	RpL18
RpL19	FBgn0285950	RpL19
RpL19	FBgn0037608	mRpL19
RpL21	FBgn0032987	RpL21
RpL22	FBgn0015288	RpL22
RpL23A	FBgn0026372	RpL23A
RpL23	FBgn0010078	RpL23
RpL23	FBgn0261678	M(2)59B
RpL24	FBgn0032518	RpL24
RpL24	FBgn0031651	mRpL24
RpL26	FBgn0036825	RpL26
RpL27A	FBgn0285948	RpL27A
RpL27	FBgn0039359	RpL27
RpL28	FBgn0035422	RpL28
RpL29	FBgn0016726	RpL29
RpL30	FBgn0086710	RpL30
RpL31	FBgn0285949	RpL31
RpL32	FBgn0002626	RpL32
RpL34b	FBgn0037686	RpL34b
RpL35A	FBgn0037328	RpL35A
RpL35	FBgn0029785	RpL35
RpL36A	FBgn0031980	RpL36A
RpL36	FBgn0002579	RpL36
RpL36	FBgn0042112	mRpL36
RpL37A	FBgn0261608	RpL37A
RpL37A	FBgn0030616	RpL37a
RpL37a	FBgn0030616	RpL37a
RpL37a	FBgn0261608	RpL37A
RpL38	FBgn0040007	RpL38
RpL3	FBgn0020910	RpL3
RpL40	FBgn0003941	RpL40
RpL4	FBgn0003279	RpL4
RpL5	FBgn0064225	RpL5
RpL6	FBgn0039857	RpL6
RpL7A	FBgn0014026	RpL7A
RpL7	FBgn0005593	RpL7
RpL8	FBgn0261602	RpL8
RpL9	FBgn0015756	RpL9
RpLP0	FBgn0000100	RpLP0
RpLP1	FBgn0002593	RpLP1
RpLP2	FBgn0003274	RpLP2
Rpn11	FBgn0028694	Rpn11
Rpn12	FBgn0028693	Rpn12
Rpn1	FBgn0028695	Rpn1
Rpn2	FBgn0028692	Rpn2
Rpn5	FBgn0028690	Rpn5
Rpn6	FBgn0028689	Rpn6
Rpn7	FBgn0028688	Rpn7
Rpn9	FBgn0028691	Rpn9
Rpp30	FBgn0283652	Rpp30
RpS10a	FBgn0027494	RpS10a
CG18278	FBgn0033836	CG18278
RpS11	FBgn0033699	RpS11
RpS12	FBgn0286213	RpS12
RpS13	FBgn0010265	RpS13
RpS14a	FBgn0004403	RpS14a
RpS15Aa	FBgn0010198	RpS15Aa
RpS15Aa	FBgn0010198	RpS15Aa
RpS15Ab	FBgn0033555	RpS15Ab
RpS15	FBgn0034138	RpS15
RpS16	FBgn0034743	RpS16
RpS17	FBgn0005533	RpS17
RpS18	FBgn0010411	RpS18
RpS18	FBgn0286220	M(2)56F
RpS19a	FBgn0010412	RpS19a
RpS20	FBgn0019936	RpS20
RpS23	FBgn0033912	RpS23
RpS24	FBgn0261596	RpS24
RpS25	FBgn0086472	RpS25
Pkn	FBgn0020621	Pkn
Pkn	FBgn0031855	meng
RpS27	FBgn0039300	RpS27
RpS27	FBgn0003942	RpS27A
RpS28b	FBgn0030136	RpS28b
RpS29	FBgn0261599	RpS29
nej	FBgn0261617	nej
RpS3A	FBgn0017545	RpS3A
RpS3	FBgn0002622	RpS3
RpS4	FBgn0011284	RpS4
RpS5a	FBgn0002590	RpS5a
RpS5b	FBgn0038277	RpS5b
RpS6	FBgn0261592	RpS6
RpS6	FBgn0261592	RpS6
RpS7	FBgn0039757	RpS7
RpS7	FBgn0032236	mRpS7
RpS8	FBgn0039713	RpS8
RpS9	FBgn0010408	RpS9
Rpt1	FBgn0028687	Rpt1
Rpt3	FBgn0028686	Rpt3
Rpt4	FBgn0028685	Rpt4
Rrp1	FBgn0004584	Rrp1
Rrp42	FBgn0034065	Rrp42
Rrp45	FBgn0030789	Rrp45
Rrp46	FBgn0037815	Rrp46
Rrp4	FBgn0034879	Rrp4
Rsf1	FBgn0011305	Rsf1
r	FBgn0003189	r
R	FBab0003347	Dp(1;f)R
R	FBab0005533	In(3R)Antp[R]
R	FBgn0023035	l(2)46Eh
R	FBgn0002940	ninaE
R	FBgn0004636	Rap1
R	FBal0048947	Rst(2)Lb[R]
R	FBal0138424	Rst(2)At[R]
RTase	unknown ID	-
rtet	FBgn0028468	rtet
Rtf1	FBgn0034722	Rtf1
rtGEF	FBgn0015803	RtGEF
CG9850	FBgn0034903	sona
rumi	FBgn0086253	rumi
rump	FBgn0267790	rump
S2P	FBgn0033656	S2P
S6k	FBgn0283472	S6k
Sac1	FBgn0283500	Sac1
SamDC	FBgn0019932	SamDC
san	FBgn0024188	san
Sap47	FBgn0013334	Sap47
shg	FBgn0003391	shg
sar1	FBgn0038947	Sar1
Sara	FBgn0026369	Sara
Sas-4	FBgn0011020	Sas-4
sas-6	FBgn0039731	Sas-6
SA	FBgn0020616	SA
SA	FBgn0030310	PGRP-SA
CG7818	FBgn0032016	Mettl14
vfl	FBgn0259789	zld
sbb	FBgn0285917	sbb
Sbf	FBgn0025802	Sbf
CG18812	FBgn0042135	Gdap2
Sc2	FBgn0035471	Sc2
SC35	FBgn0265298	SC35
scaf6	FBgn0261872	scaf6
Scamp	FBgn0040285	Scamp
SCAR	FBgn0041781	SCAR
scb	FBgn0286785	scb
sced	FBgn0013732	sced
scf	FBgn0025682	scf
Scgalpha	FBgn0032013	Scgalpha
Sclp	FBgn0030357	Sclp
Scp1	FBgn0020908	Scp1
scpr-A	FBgn0037889	scpr-A
nahoda	FBgn0034797	nahoda
CG7006	FBgn0039233	CG7006
scramb1	FBgn0052056	scramb1
kis	FBgn0266557	kis
bru-2	FBgn0262475	bru2
Scsalpha	FBgn0004888	Scsalpha1
Scs-fp	FBgn0261439	SdhA
scu	FBgn0021765	scu
Sdc	FBgn0010415	Sdc
SdhB	FBgn0014028	SdhB
Chd1	FBgn0250786	Chd1
MED26	FBgn0039923	MED26
sdt	FBgn0261873	sdt
sdt	FBgn0002638	Rcc1
sec10	FBgn0266673	Sec10
sec13	FBgn0024509	Sec13
sec15	FBgn0266674	Sec15
sec23	FBgn0262125	Sec23
sec24	FBgn0262126	Sec24CD
sec24	FBgn0033460	Sec24AB
sec31	FBgn0033339	Sec31
sec3	FBgn0266669	Sec3
Mcr	FBgn0267488	Mcr
Sec61alpha	FBgn0086357	Sec61alpha
CG7800	FBgn0037552	CG7800
SEC61G1	unknown ID	-
sec63	FBgn0035771	Sec63
sec6	FBgn0266671	Sec6
sec71	FBgn0028538	Sec71
sec8	FBgn0266672	Sec8
SelD	FBgn0261270	Sps1
SelR	FBgn0267376	SelR
nonA-l	FBgn0015520	nonA-l
CG17931	FBgn0038421	CG17931
GlcAT-I	FBgn0066114	GlcAT-I
1-Sep	unknown ID	-
2-Sep	unknown ID	-
5-Sep	unknown ID	-
Ser7	FBgn0019929	Ser7
sesB	FBgn0003360	sesB
Set2	FBgn0030486	Set2
Set	FBgn0014879	Set
SF1	FBgn0025571	SF1
SF1	FBgn0062258	SF-1
SF1	FBal0008425	DNApol-gamma35[1]
SF1	FBal0147523	SF-1[2.3]
SF1	FBtp0087235	P{CaSpeR.SF1}
SF2	FBgn0283477	SF2
SF2	FBal0008402	l(2)34Db[1]
Sfmbt	FBgn0032475	Sfmbt
sgg	FBgn0003371	sgg
sgg	FBgn0003371	sgg
CG3287	FBgn0265003	koi
Sgs5	FBgn0003375	Sgs5
Sgs7	FBgn0003377	Sgs7
Sgt	FBgn0032640	Sgt
CG8743	FBgn0262516	Trpml
SH3PX1	FBgn0040475	SH3PX1
thoc7	FBgn0035110	thoc7
Shc	FBgn0015296	Shc
shep	FBgn0052423	shep
CG2201	FBgn0032955	CG2201
shi	FBgn0003392	shi
shot	FBgn0013733	shot
shrb	FBgn0086656	shrb
shtd	FBgn0004391	shtd
shu	FBgn0003401	shu
shu	FBgn0003392	shi
simj	FBgn0010762	simj
sim	FBgn0004666	sim
Sin1	FBgn0033935	Sin1
Sin3A	FBgn0022764	Sin3A
Sin	FBgn0028402	Sin
sip1	FBgn0024191	sip1
hts	FBgn0263391	hts
SIP1	FBgn0061198	HSPC300
l(3)05822	FBgn0010877	l(3)05822
sip3	FBgn0039875	sip3
Sir2	FBgn0038788	Sirt2
Sir2	FBgn0024291	Sirt1
Sirt4	FBgn0029783	Sirt4
siz	FBgn0026179	siz
Sk2	FBgn0052484	Sk2
skd	FBgn0003415	skd
Ski6	FBgn0032487	Ski6
skpA	FBgn0025637	SkpA
sktl	FBgn0016984	sktl
Tm1	FBgn0003721	Tm1
Sld5	FBgn0039403	Sld5
sle	FBgn0037810	sle
CG3774	FBgn0029849	Efr
LpR2	FBgn0051092	LpR2
Slh	FBgn0264978	Slh
Pfrx	FBgn0027621	Pfrx
Pde1c	FBgn0264815	Pde1c
slim	FBgn0261477	slim
Slip1	FBgn0024728	Slip1
slmb	FBgn0283468	slmb
slpr	FBgn0030018	slpr
sls	FBgn0086906	sls
sls	FBal0015717	sls[1]
sl	FBgn0003416	sl
sl	FBgn0003423	slgA
sl	FBgn0261445	sgl
Slu7	FBgn0039626	Slu7
SmB	FBgn0262601	SmB
SMC1	FBgn0040283	SMC1
SMC2	FBgn0027783	SMC2
CG16771	FBgn0032779	Alp12
SmD3	FBgn0023167	SmD3
Smg1	FBgn0263968	nonC
Smg1	FBgn0263968	nonC
CG8929	FBgn0034504	CG8929
SmG	FBgn0261791	SNRPG
SmG	FBgn0016070	smg
l(1)10Bb	FBgn0001491	l(1)10Bb
Exp6	FBgn0266572	ebo
smid	FBgn0016983	smid
Smn	FBgn0036641	Smn
SMSr	FBgn0052380	SMSr
smt3	FBgn0264922	smt3
sm	FBgn0003435	sm
sm	FBgn0003441	smk
sm	FBal0015761	smk[1]
snama	FBgn0086129	snama
Snap24	FBgn0266720	Snap24
snapin	FBgn0031455	Snapin
Snap	FBgn0250791	alphaSnap
SNF1A	FBgn0023169	AMPKalpha
SNF4Agamma	FBgn0264357	SNF4Agamma
SNF4Agamma	FBgn0264357	SNF4Agamma
snf	FBgn0003449	snf
sni	FBgn0030026	sni
CG6479	FBgn0036710	CG6479
CG1826	FBgn0030228	BTBD9
snRNP2	FBgn0261789	SmD2
snRNP69D	FBgn0261933	SmD1
snRNP70K	FBgn0016978	snRNP-U1-70K
sn	FBgn0003447	sn
sn	FBgn0003448	sna
Snx6	FBgn0032005	Snx6
Sod2	FBgn0010213	Sod2
CG7810	FBgn0032017	CG7810
Sod	FBgn0003462	Sod1
Sod	FBgn0010213	Sod2
sol	FBgn0003464	sol
Sop2	FBgn0001961	Arpc1
sop	FBgn0001961	Arpc1
sop	FBgn0004867	RpS2
Sos	FBgn0001965	Sos
SP1029	FBgn0263236	SP1029
SP1173	FBgn0035710	SP1173
SP2637	FBgn0034371	Ntan1
spag	FBgn0015544	spag
Spase12	FBgn0040623	Spase12
Spase18-21	FBgn0262801	twr
Spase22-23	FBgn0039172	Spase22-23
Spase25	FBgn0030306	Spase25
spas	FBgn0039141	spas
Spc105R	FBgn0037025	Spc105R
Spc25	FBgn0087021	Spc25
spd-2	FBgn0027500	spd-2
mRpL32	FBgn0039835	mRpL32
Spec2	FBgn0044823	Spec2
spel1	FBgn0015546	spel1
spen	FBgn0016977	spen
CG4203	FBgn0038300	Mau2
spin	FBgn0086676	spin
spin	FBal0150807	Fas2[spin]
spir	FBgn0003475	spir
Sply	FBgn0010591	Sply
c12.1	FBgn0040235	c12.1
Spn43Ab	FBgn0024293	Spn43Ab
Spn4	FBgn0265137	Spn42Da
Spn5	FBgn0028984	Spn88Ea
Spn6	FBgn0028983	Spn55B
spn-A	FBgn0003479	spn-A
spn-A	FBgn0003479	spn-A
wee	FBgn0011737	Wee1
spn-F	FBgn0086362	spn-F
SPoCk	FBgn0052451	SPoCk
Fur1	FBgn0004509	Fur1
spt4	FBgn0028683	spt4
Lk6	FBgn0017581	Lk6
CG15439	FBgn0031606	CG15439
CG15835	FBgn0033233	Kdm4A
Sptr	FBgn0014032	Sptr
spz	FBgn0003495	spz
sqd	FBgn0263396	sqd
CG3815	FBgn0029861	CG3815
squ	FBgn0267347	squ
squ	FBgn0003514	sqh
Sra-1	FBgn0038320	Sra-1
sra	FBgn0086370	sra
Src42A	FBgn0264959	Src42A
sno	FBgn0265630	sno
sno	FBgn0262353	CG43051
SRm160	FBgn0036340	Srrm1
Srp14	FBgn0038808	Srp14
Srp19	FBgn0015298	Srp19
Srp54k	FBgn0010747	Srp54k
Srp54	FBgn0024285	Srp54
Srp54	FBgn0010747	Srp54k
Srp68	FBgn0035947	Srp68
Srp72	FBgn0038810	Srp72
Srp9	FBgn0035827	Srp9
SRPK	FBgn0286813	SRPK
SRPK	FBgn0025702	Srpk79D
SrpRbeta	FBgn0011509	SrpRbeta
Sry-beta	FBgn0003511	Sry-beta
Sry-delta	FBgn0003512	Sry-delta
Ssb-c31a	FBgn0015299	Ssb-c31a
Ssdp	FBgn0011481	Ssdp
Sse	FBgn0035627	Sse
CG2258	FBgn0029997	CG2258
Ssl1	FBgn0037202	Ssl1
ssp1	FBgn0260986	mei-38
ssp2	FBgn0036389	ssp2
ssp3	FBgn0032723	ssp3
ssp4	FBgn0263197	Patronin
SsRbeta	FBgn0011016	SsRbeta
Ssrp	FBgn0010278	Ssrp
stai	FBgn0266521	stai
stai	FBgn0032006	Pvr
Stam	FBgn0027363	Stam
Start1	FBgn0035028	Start1
sta	FBgn0003517	sta
sta	FBab0010522	Df(1)sta
CG33182	FBgn0053182	Kdm4B
stau	FBgn0003520	stau
stck	FBgn0020249	stck
stc	FBgn0001978	stc
stc	FBgn0000317	ck
stc	FBgn0001233	Hsp83
stc	FBal0028548	Hsp83[08445]
mod(mdg4)	FBgn0002781	mod(mdg4)
fax	FBgn0014163	fax
StIP	FBgn0033540	Elp2
sti	FBgn0002466	sti
sti	FBgn0000146	aub
sti	FBal0012506	aub[sting-1]
Stlk	FBgn0046692	Stlk
Stlk	FBgn0046692	Stlk
stmA	FBgn0086784	stmA
S	FBgn0003310	S
S	FBab0001537	Df(2L)S2
S	FBgn0023034	l(2)46Ei
S	FBal0000321	Adh[S]
S	FBal0003878	alpha-Est5[S]
S	FBal0005136	Gpdh1[B]
S	FBal0005577	Idh[S]
S	FBal0015108	S[1]
S	FBal0015932	Sod1[S]
S	FBal0028924	Aldox89A[S]
S	FBal0029760	Est-6[S]
S	FBal0029927	Mdh1[S]
S	FBal0038092	Acph-1[S]
S	FBal0048948	Rst(2)Lb[S]
S	FBal0063089	Pgd[S]
S	FBal0138423	Rst(2)At[S]
S	FBtp0022460	P{Sur.En3.S-LacZ}
sub	FBgn0003545	sub
Sucb	FBgn0029118	ScsbetaG
Su(dx)	FBgn0003557	Su(dx)
su(f)	FBgn0003559	su(f)
su(f)	FBal0016266	su(f)[1]
Su(fu)	FBgn0005355	Su(fu)
Sug	FBgn0036191	Sugb
Su(H)	FBgn0004837	Su(H)
Su(H)	FBal0016302	Su(H)[1]
su(Hw)	FBgn0003567	su(Hw)
sun	FBgn0014391	sun
sun	FBgn0033132	Tsp42Ej
sun	FBgn0004164	fs(2)sun
Su(P)	FBgn0004465	Su(P)
Sur-8	FBgn0038504	Sur-8
Prosap	FBgn0040752	Prosap
Surf4	FBgn0019925	Surf4
Surf6	FBgn0038746	Surf6
Sur	FBgn0028675	Sur
su(s)	FBgn0003576	Su(S)
su(s)	FBgn0003575	su(sable)
CG12130	FBgn0283510	Pal1
Su(Tpl)	FBgn0014037	Su(Tpl)
Suv4-20	FBgn0025639	Hmt4-20
Su(var)205	FBgn0003607	Su(var)205
Su(var)205	FBal0016503	Su(var)205[1]
Su(var)2-10	FBgn0003612	Su(var)2-10
CG32350	FBgn0052350	Vps11
Su(var)3-7	FBgn0003598	Su(var)3-7
Su(var)3-7	FBal0016554	Su(var)3-7[1]
Su(var)3-9	FBgn0263755	Su(var)3-9
Su(var)3-9	FBgn0263755	Su(var)3-9
Su(var)3-9	FBgn0263755	Su(var)3-9
Stat92E	FBgn0016917	Stat92E
Su(z)12	FBgn0020887	Su(z)12
Su(z)12	FBal0063038	Su(z)12[1]
Hex-A	FBgn0001186	Hex-A
scrib	FBgn0263289	scrib
Fit1	FBgn0035498	Fit1
swm	FBgn0002044	swm
sw	FBgn0003654	sw
syndapin	unknown ID	-
Sxl	FBgn0264270	Sxl
Rap2l	FBgn0283666	Rap2l
CG9171	FBgn0031738	CG9171
trx	FBgn0003862	trx
synj	FBgn0034691	Synj
Syx13	FBgn0036341	Syx13
Syx16	FBgn0031106	Syx16
Syx17	FBgn0035540	Syx17
Chmp1	FBgn0036805	Chmp1
