"Checked"	"Protein FDR Confidence Combined"	"Master"	"Protein Group IDs"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Mascot A5 Mascot"	"Number of Peptides by Search Engine A5 Mascot"	"Number of Razor Peptides"	"Abundance F1 127N Sample 1 unmated"	"Abundance F1 128N Sample 2 unmated"	"Abundance F1 129N Sample 1 mated"	"Abundance F1 129C Sample 3 unmated"	"Abundance F1 130N Sample 2 mated"	"Abundance F1 130C Sample 3 mated"	"Found in Sample in S1 F1 127N Sample 1 unmated"	"Found in Sample in S2 F1 128N Sample 2 unmated"	"Found in Sample in S3 F1 129N Sample 1 mated"	"Found in Sample in S4 F1 129C Sample 3 unmated"	"Found in Sample in S5 F1 130N Sample 2 mated"	"Found in Sample in S6 F1 130C Sample 3 mated"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"2241"	"FBgn0050159"	"FBgn0050159"	"0.000"	"19.715"	"22"	"7"	"7"	"7"	"239"	"27.6"	"9.89"	"158"	"7"	"0"	"1195.6"	"1121.2"	"1376.2"	"861.0"	"1253.0"	"1014.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1935"	"FBgn0039965"	"FBgn0039965"	"0.000"	"19.714"	"29"	"8"	"9"	"8"	"266"	"29.6"	"7.77"	"194"	"8"	"0"	"577.5"	"721.5"	"2592.1"	"319.1"	"2046.9"	"1821.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4720"	"FBgn0025629"	"FBgn0025629"	"0.000"	"19.714"	"34"	"7"	"8"	"7"	"256"	"29.4"	"7.91"	"169"	"7"	"0"	"813.6"	"771.2"	"1160.2"	"531.8"	"992.9"	"827.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"5174"	"FBgn0035866"	"FBgn0035866"	"0.000"	"19.701"	"35"	"6"	"6"	"6"	"179"	"20.6"	"7.11"	"225"	"6"	"0"	"643.5"	"600.6"	"776.5"	"697.8"	"504.1"	"515.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"547"	"FBgn0037933"	"FBgn0037933"	"0.000"	"19.687"	"20"	"6"	"9"	"6"	"296"	"34.1"	"5.80"	"164"	"6"	"0"	"1613.0"	"1345.6"	"2265.7"	"1421.4"	"1581.3"	"1472.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"983"	"FBgn0032884"	"FBgn0032884"	"0.000"	"19.677"	"62"	"6"	"8"	"6"	"134"	"15.3"	"6.79"	"105"	"6"	"0"	"1021.3"	"1259.1"	"1437.5"	"1000.9"	"1314.9"	"1062.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2104"	"cRAP040"	"Keratin, type I cytoskeletal 15 OS=Ovis aries GN=KRT15 PE=2 SV=1"	"0.000"	"19.646"	"9"	"5"	"10"	"1"	"453"	"48.7"	"4.79"	"235"	"5"	"0"	"102.6"	"33.8"	"78.5"	"54.3"	"90.9"	"51.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"793"	"FBgn0039637"	"FBgn0039637"	"0.000"	"19.638"	"8"	"6"	"7"	"6"	"796"	"90.6"	"8.60"	"158"	"6"	"0"	"949.5"	"841.8"	"1074.5"	"743.9"	"1038.8"	"840.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3327"	"FBgn0003205"	"FBgn0003205"	"0.000"	"19.603"	"38"	"6"	"6"	"6"	"189"	"21.6"	"7.81"	"201"	"6"	"0"	"707.7"	"659.8"	"996.7"	"603.8"	"808.0"	"649.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1176"	"FBgn0026679"	"FBgn0026679"	"0.000"	"19.587"	"9"	"8"	"8"	"8"	"1022"	"113.4"	"7.25"	"106"	"8"	"0"	"1323.4"	"1252.3"	"1490.2"	"1141.9"	"1207.4"	"1056.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3526"	"FBgn0035147"	"FBgn0035147"	"0.000"	"19.583"	"22"	"7"	"7"	"7"	"350"	"38.7"	"7.46"	"104"	"7"	"0"	"964.3"	"923.3"	"1321.6"	"736.6"	"1173.5"	"926.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4837"	"FBgn0261808"	"FBgn0261808"	"0.000"	"19.580"	"11"	"6"	"6"	"6"	"642"	"71.8"	"5.29"	"240"	"6"	"0"	"534.3"	"502.3"	"642.9"	"509.8"	"502.0"	"443.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"215"	"FBgn0051715"	"FBgn0051715"	"0.000"	"19.574"	"21"	"5"	"9"	"5"	"121"	"13.3"	"4.88"	"128"	"5"	"0"	"534.5"	"513.3"	"560.7"	"539.9"	"511.2"	"489.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3262"	"FBgn0263933"	"FBgn0263933"	"0.000"	"19.544"	"12"	"8"	"8"	"8"	"700"	"72.3"	"5.88"	"136"	"8"	"0"	"1028.2"	"966.8"	"1257.6"	"865.7"	"968.2"	"863.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1091"	"FBgn0026634"	"FBgn0026634"	"0.000"	"19.518"	"14"	"7"	"7"	"7"	"710"	"81.1"	"6.77"	"108"	"7"	"0"	"579.6"	"547.8"	"665.7"	"460.9"	"566.3"	"481.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2805"	"FBgn0036162"	"FBgn0036162"	"0.000"	"19.518"	"6"	"2"	"6"	"1"	"470"	"50.7"	"8.21"	"216"	"2"	"0"	"291.0"	"311.8"	"398.7"	"257.8"	"353.6"	"271.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3655"	"FBgn0263398"	"FBgn0263398"	"0.000"	"19.516"	"23"	"6"	"7"	"6"	"305"	"34.4"	"6.25"	"295"	"6"	"0"	"967.8"	"957.1"	"1146.3"	"860.2"	"1036.1"	"847.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3709"	"FBgn0037719"	"FBgn0037719"	"0.000"	"19.497"	"21"	"7"	"9"	"7"	"399"	"44.2"	"9.23"	"133"	"7"	"0"	"906.4"	"837.6"	"1019.5"	"757.3"	"911.3"	"756.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4494"	"FBgn0030699"	"FBgn0030699"	"0.000"	"19.487"	"23"	"8"	"8"	"8"	"396"	"45.4"	"7.14"	"168"	"8"	"0"	"540.1"	"513.1"	"727.4"	"422.0"	"549.6"	"477.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2558"	"FBgn0010786"	"FBgn0010786"	"0.000"	"19.474"	"14"	"9"	"10"	"9"	"652"	"68.9"	"6.89"	"150"	"9"	"0"	"1258.9"	"1205.2"	"1424.8"	"954.9"	"1306.1"	"1104.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"5145"	"FBgn0001222"	"FBgn0001222"	"0.000"	"19.474"	"10"	"7"	"8"	"7"	"733"	"81.6"	"5.06"	"159"	"7"	"0"	"478.1"	"438.3"	"564.7"	"422.5"	"497.9"	"458.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4851"	"FBgn0030061"	"FBgn0030061"	"0.000"	"19.473"	"17"	"7"	"7"	"7"	"478"	"55.8"	"9.76"	"111"	"7"	"0"	"984.2"	"998.8"	"952.8"	"918.1"	"937.2"	"747.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"946"	"FBgn0031988"	"FBgn0031988"	"0.000"	"19.449"	"18"	"7"	"7"	"7"	"585"	"64.6"	"8.57"	"170"	"7"	"0"	"468.4"	"440.1"	"540.0"	"380.9"	"474.5"	"393.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1685"	"FBgn0021895"	"FBgn0021895"	"0.000"	"19.440"	"34"	"4"	"5"	"4"	"194"	"21.5"	"11.53"	"223"	"4"	"0"	"263.1"	"241.4"	"388.5"	"204.3"	"330.0"	"291.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"5002"	"FBgn0035916"	"FBgn0035916"	"0.000"	"19.417"	"20"	"7"	"7"	"7"	"403"	"45.8"	"5.73"	"155"	"7"	"0"	"803.6"	"765.3"	"943.8"	"789.7"	"784.0"	"745.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1346"	"FBgn0283509"	"FBgn0283509"	"0.000"	"19.416"	"17"	"5"	"7"	"5"	"365"	"40.5"	"6.10"	"268"	"5"	"0"	"760.9"	"704.8"	"918.9"	"637.7"	"784.3"	"635.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"33"	"FBgn0030805"	"FBgn0030805"	"0.000"	"19.414"	"17"	"6"	"9"	"6"	"406"	"46.1"	"8.81"	"104"	"6"	"0"	"1183.4"	"1050.4"	"1483.0"	"926.9"	"1166.1"	"904.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2270"	"FBgn0036774"	"FBgn0036774"	"0.000"	"19.411"	"34"	"6"	"7"	"6"	"225"	"26.2"	"8.41"	"116"	"6"	"0"	"1413.5"	"1421.9"	"1873.0"	"1102.6"	"1700.5"	"1389.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4124"	"FBgn0261109"	"FBgn0261109"	"0.000"	"19.391"	"19"	"9"	"10"	"9"	"499"	"56.6"	"8.32"	"93"	"9"	"0"	"1942.6"	"1768.3"	"2506.9"	"1744.2"	"2040.0"	"1683.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1677"	"FBgn0027657"	"FBgn0027657"	"0.000"	"19.391"	"39"	"6"	"11"	"6"	"153"	"17.1"	"5.20"	"238"	"6"	"0"	"1492.6"	"1488.1"	"1890.0"	"1340.0"	"1750.0"	"1441.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3518"	"FBgn0035624"	"FBgn0035624"	"0.000"	"19.384"	"29"	"6"	"6"	"6"	"225"	"24.4"	"9.54"	"162"	"6"	"0"	"388.5"	"284.6"	"297.6"	"308.9"	"318.1"	"250.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4712"	"FBgn0030616"	"FBgn0030616"	"0.000"	"19.371"	"44"	"5"	"15"	"5"	"93"	"10.6"	"11.69"	"246"	"5"	"0"	"2200.9"	"2168.5"	"3202.8"	"1816.0"	"2685.9"	"2251.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"574"	"FBgn0033762"	"FBgn0033762"	"0.000"	"19.347"	"10"	"8"	"9"	"8"	"660"	"72.9"	"8.32"	"147"	"8"	"0"	"883.5"	"807.3"	"1124.5"	"753.2"	"924.1"	"764.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4123"	"FBgn0027082"	"FBgn0027082"	"0.000"	"19.327"	"21"	"9"	"10"	"9"	"458"	"50.6"	"7.66"	"117"	"9"	"0"	"911.4"	"832.1"	"1117.7"	"692.4"	"940.0"	"869.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1280"	"FBgn0002887"	"FBgn0002887"	"0.000"	"19.307"	"7"	"8"	"8"	"8"	"1236"	"138.9"	"5.35"	"105"	"8"	"0"	"1554.1"	"1045.2"	"1412.0"	"1072.5"	"1250.0"	"1032.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3207"	"FBgn0014466"	"FBgn0014466"	"0.000"	"19.297"	"28"	"5"	"9"	"5"	"321"	"36.4"	"6.29"	"102"	"5"	"0"	"780.7"	"823.5"	"1048.9"	"663.2"	"1016.7"	"839.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3255"	"FBgn0259176"	"FBgn0259176"	"0.000"	"19.283"	"5"	"7"	"9"	"6"	"1331"	"138.0"	"6.28"	"219"	"7"	"1"	"907.7"	"868.1"	"1084.2"	"735.6"	"988.5"	"827.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2551"	"FBgn0036537"	"FBgn0036537"	"0.000"	"19.280"	"36"	"5"	"14"	"5"	"77"	"8.8"	"9.64"	"158"	"5"	"0"	"1460.5"	"1418.8"	"1997.1"	"1204.3"	"1812.5"	"1484.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4420"	"FBgn0035498"	"FBgn0035498"	"0.000"	"19.261"	"10"	"6"	"6"	"5"	"708"	"80.4"	"7.72"	"159"	"6"	"1"	"633.1"	"537.2"	"847.8"	"433.2"	"627.7"	"603.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"121"	"FBgn0014340"	"FBgn0014340"	"0.000"	"19.248"	"13"	"7"	"7"	"7"	"827"	"92.6"	"4.79"	"143"	"7"	"0"	"403.8"	"411.4"	"486.4"	"346.1"	"401.0"	"357.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3315"	"FBgn0028516"	"FBgn0028516"	"0.000"	"19.222"	"18"	"6"	"8"	"6"	"472"	"51.0"	"6.80"	"163"	"6"	"0"	"556.3"	"444.8"	"600.6"	"389.3"	"501.9"	"384.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4977"	"FBgn0013733"	"FBgn0013733"	"0.000"	"19.219"	"1"	"10"	"10"	"10"	"8805"	"988.9"	"5.71"	"98"	"10"	"0"	"1100.9"	"980.7"	"1416.6"	"1057.7"	"1293.2"	"1175.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1703"	"FBgn0037265"	"FBgn0037265"	"0.000"	"19.211"	"13"	"5"	"6"	"5"	"553"	"59.7"	"5.30"	"222"	"5"	"0"	"312.4"	"286.4"	"339.2"	"253.0"	"281.3"	"263.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3289"	"FBgn0036286"	"FBgn0036286"	"0.000"	"19.199"	"18"	"7"	"7"	"7"	"508"	"56.4"	"5.25"	"144"	"7"	"0"	"736.8"	"791.1"	"1022.8"	"660.6"	"890.8"	"738.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2075"	"FBgn0053156"	"FBgn0053156"	"0.000"	"19.196"	"10"	"4"	"6"	"4"	"490"	"54.8"	"7.12"	"183"	"4"	"0"	"871.6"	"828.1"	"989.2"	"725.3"	"793.7"	"674.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3830"	"FBgn0037102"	"FBgn0037102"	"0.000"	"19.177"	"30"	"6"	"8"	"6"	"232"	"26.8"	"9.54"	"222"	"6"	"0"	"691.9"	"590.5"	"737.0"	"506.6"	"699.6"	"548.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"193"	"FBgn0036035"	"FBgn0036035"	"0.000"	"19.162"	"23"	"9"	"10"	"9"	"374"	"42.5"	"9.16"	"67"	"9"	"0"	"1561.3"	"1525.1"	"2341.5"	"1145.6"	"2056.9"	"1782.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"945"	"FBgn0019949"	"FBgn0019949"	"0.000"	"19.156"	"20"	"7"	"9"	"7"	"404"	"46.8"	"9.09"	"161"	"7"	"0"	"1616.2"	"1464.8"	"1958.9"	"1398.7"	"1618.7"	"1399.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1440"	"FBgn0030828"	"FBgn0030828"	"0.000"	"19.145"	"22"	"7"	"7"	"7"	"411"	"44.4"	"6.70"	"140"	"7"	"0"	"1131.6"	"1680.8"	"1439.6"	"1265.7"	"1372.7"	"1046.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1627"	"FBgn0264817"	"FBgn0264817"	"0.000"	"19.108"	"13"	"6"	"9"	"6"	"436"	"48.0"	"8.66"	"231"	"6"	"0"	"796.8"	"749.5"	"982.4"	"713.8"	"821.4"	"709.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1508"	"FBgn0039765"	"FBgn0039765"	"0.000"	"19.102"	"38"	"7"	"7"	"7"	"140"	"16.2"	"9.07"	"147"	"7"	"0"	"483.6"	"505.4"	"765.7"	"367.9"	"647.4"	"550.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3501"	"FBgn0032688"	"FBgn0032688"	"0.000"	"19.099"	"10"	"6"	"6"	"6"	"834"	"92.2"	"5.58"	"173"	"6"	"0"	"723.3"	"697.5"	"764.3"	"646.5"	"718.5"	"593.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1472"	"FBgn0083962"	"FBgn0083962"	"0.000"	"19.090"	"4"	"8"	"9"	"8"	"1518"	"166.2"	"6.51"	"135"	"8"	"0"	"1133.4"	"1098.6"	"1458.9"	"943.6"	"1221.1"	"1022.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"452"	"FBgn0038811"	"FBgn0038811"	"0.000"	"19.084"	"18"	"7"	"8"	"7"	"442"	"51.0"	"8.02"	"128"	"7"	"0"	"948.4"	"860.1"	"1132.4"	"773.9"	"957.9"	"858.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4441"	"FBgn0003979"	"FBgn0003979"	"0.000"	"19.073"	"16"	"1"	"29"	"1"	"141"	"14.3"	"7.75"	"741"	"1"	"0"	"1946.4"	"2660.4"	"4933.7"	"2563.3"	"4776.0"	"4221.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2677"	"FBgn0035443"	"FBgn0035443"	"0.000"	"19.069"	"11"	"7"	"7"	"7"	"717"	"80.2"	"6.99"	"166"	"7"	"0"	"621.6"	"584.5"	"757.2"	"561.6"	"577.8"	"536.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1797"	"FBgn0266186"	"FBgn0266186"	"0.000"	"19.069"	"22"	"6"	"8"	"6"	"218"	"24.9"	"8.53"	"178"	"6"	"0"	"1170.8"	"1097.1"	"1321.2"	"974.0"	"1067.6"	"881.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4792"	"FBgn0038546"	"FBgn0038546"	"0.000"	"19.064"	"17"	"6"	"8"	"6"	"433"	"45.7"	"6.99"	"216"	"6"	"0"	"600.1"	"544.1"	"642.4"	"492.0"	"628.0"	"542.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1925"	"FBgn0003141"	"FBgn0003141"	"0.000"	"19.056"	"35"	"5"	"6"	"5"	"168"	"19.3"	"7.21"	"130"	"5"	"0"	"715.3"	"690.7"	"825.8"	"601.9"	"746.8"	"602.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"828"	"FBgn0036661"	"FBgn0036661"	"0.000"	"19.049"	"27"	"4"	"10"	"4"	"143"	"15.8"	"8.47"	"259"	"4"	"0"	"1759.1"	"1555.5"	"2021.3"	"1334.9"	"1728.4"	"1532.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"424"	"FBgn0037070"	"FBgn0037070"	"0.000"	"19.049"	"20"	"6"	"6"	"6"	"358"	"41.0"	"7.75"	"178"	"6"	"0"	"472.8"	"430.9"	"548.0"	"341.1"	"457.5"	"360.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4764"	"FBgn0029094"	"FBgn0029094"	"0.000"	"19.003"	"28"	"5"	"7"	"5"	"218"	"24.4"	"4.60"	"190"	"5"	"0"	"853.8"	"814.2"	"898.3"	"616.8"	"784.0"	"624.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"5226"	"FBgn0038827"	"FBgn0038827"	"0.000"	"18.998"	"5"	"8"	"8"	"8"	"1478"	"167.4"	"6.89"	"106"	"8"	"0"	"1006.3"	"954.9"	"1170.1"	"864.3"	"981.5"	"811.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2007"	"FBgn0015320"	"FBgn0015320"	"0.000"	"18.978"	"21"	"3"	"5"	"3"	"232"	"24.4"	"8.34"	"225"	"3"	"0"	"458.8"	"421.9"	"479.3"	"398.3"	"397.1"	"344.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3708"	"FBgn0036643"	"FBgn0036643"	"0.000"	"18.976"	"31"	"5"	"5"	"5"	"232"	"26.5"	"5.22"	"237"	"5"	"0"	"600.6"	"521.8"	"664.0"	"442.2"	"645.0"	"497.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3613"	"FBgn0035235"	"FBgn0035235"	"0.000"	"18.965"	"6"	"5"	"7"	"5"	"985"	"109.5"	"9.20"	"215"	"5"	"0"	"321.9"	"309.7"	"363.3"	"250.5"	"318.5"	"272.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3897"	"FBgn0030761"	"FBgn0030761"	"0.000"	"18.945"	"12"	"7"	"7"	"7"	"519"	"60.1"	"6.57"	"134"	"7"	"0"	"770.6"	"716.5"	"1051.4"	"635.8"	"799.8"	"660.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"5399"	"FBgn0038168"	"FBgn0038168"	"0.000"	"18.941"	"10"	"9"	"9"	"9"	"994"	"112.9"	"7.42"	"122"	"9"	"0"	"1084.4"	"1006.2"	"1383.4"	"939.6"	"1098.6"	"956.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"4138"	"FBgn0030500"	"FBgn0030500"	"0.000"	"18.924"	"13"	"8"	"8"	"8"	"675"	"77.8"	"6.90"	"121"	"8"	"0"	"791.9"	"747.3"	"894.4"	"673.4"	"793.1"	"673.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2243"	"FBgn0033918"	"FBgn0033918"	"0.000"	"18.922"	"14"	"7"	"7"	"7"	"545"	"60.9"	"8.16"	"140"	"7"	"0"	"1193.2"	"1146.8"	"1703.2"	"998.5"	"1256.9"	"959.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2442"	"FBgn0035851"	"FBgn0035851"	"0.000"	"18.917"	"8"	"7"	"7"	"7"	"993"	"111.7"	"6.86"	"110"	"7"	"0"	"914.6"	"682.9"	"881.4"	"714.0"	"729.7"	"620.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3800"	"FBgn0030658"	"FBgn0030658"	"0.000"	"18.873"	"17"	"7"	"8"	"7"	"333"	"39.9"	"9.38"	"103"	"7"	"0"	"963.2"	"884.5"	"1638.8"	"699.2"	"1516.9"	"1242.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"526"	"FBgn0039130"	"FBgn0039130"	"0.000"	"18.866"	"18"	"5"	"7"	"5"	"371"	"41.8"	"5.62"	"188"	"5"	"0"	"649.7"	"570.0"	"755.4"	"522.8"	"647.1"	"591.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1564"	"FBgn0022238"	"FBgn0022238"	"0.000"	"18.866"	"43"	"5"	"6"	"5"	"127"	"14.5"	"7.40"	"147"	"5"	"0"	"946.5"	"834.6"	"1222.9"	"680.3"	"995.7"	"919.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3124"	"FBgn0259704"	"FBgn0259704"	"0.000"	"18.862"	"18"	"7"	"7"	"7"	"433"	"49.2"	"8.78"	"157"	"7"	"0"	"951.7"	"893.4"	"1132.8"	"640.2"	"924.7"	"816.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"1910"	"FBgn0004087"	"FBgn0004087"	"0.000"	"18.855"	"27"	"4"	"6"	"4"	"182"	"20.8"	"6.57"	"163"	"4"	"0"	"1230.9"	"1320.2"	"1563.0"	"951.0"	"1414.5"	"1143.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"158"	"FBgn0032020"	"FBgn0032020"	"0.000"	"18.843"	"52"	"5"	"6"	"5"	"122"	"14.0"	"5.31"	"140"	"5"	"0"	"875.3"	"888.6"	"1083.0"	"822.1"	"890.8"	"831.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"727"	"FBgn0022359"	"FBgn0022359"	"0.000"	"18.811"	"20"	"7"	"7"	"7"	"360"	"38.6"	"6.83"	"153"	"7"	"0"	"817.5"	"677.0"	"848.5"	"744.1"	"725.4"	"677.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"3502"	"FBgn0259212"	"FBgn0259212"	"0.000"	"18.796"	"5"	"9"	"9"	"9"	"2051"	"226.8"	"7.23"	"147"	"9"	"0"	"577.1"	"494.0"	"698.8"	"492.8"	"588.2"	"498.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"532"	"FBgn0036763"	"FBgn0036763"	"0.000"	"18.794"	"16"	"7"	"7"	"7"	"665"	"72.8"	"9.22"	"133"	"7"	"0"	"712.6"	"690.0"	"896.7"	"574.0"	"784.4"	"640.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"High"	"IsMasterProtein"	"2947"	"FBgn0036207"	"FBgn0036207"	"0.000"	"18.791"	"14"	"7"	"7"	"7"	"502"	"56.6"	"6.67"	"125"	"7"	"0"	"767.7"	"749.0"	"919.1"	"686.9"	"801.9"	"670.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
